case_id,root_service,service,fault_type,service_family,budget,selected,label,service_order_position,deterministic_score,deterministic_trace_score,deterministic_metric_score,trace_rows_obs,trace_rows_base,trace_rows_ratio,mean_latency_obs,mean_latency_base,mean_latency_delta_ratio,max_latency_obs,max_latency_base,error_rate_obs,error_rate_base,error_rate_delta,trace_byte_obs,trace_byte_base,endpoint_count,cpu_obs,cpu_base,cpu_delta,cpu_abs_z,memory_obs,memory_base,memory_delta,memory_abs_z,net_in_err_obs,net_in_err_base,net_in_err_delta,net_in_err_abs_z,net_out_err_obs,net_out_err_base,net_out_err_delta,net_out_err_abs_z
redisservice2_memory_1625320792,redisservice2,dbservice2,memory,cache,0.5,1.0,0,4,0.10331304935767412,0.10331304935767412,0.0,232.0,204.0,1.1372549019607843,383.4536810344828,444.02445098039215,-0.13641314079026717,1392.0140000000001,3590.375,0.06896551724137931,0.06372549019607843,0.005240027045300882,41760.0,36720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625320792,redisservice2,redisservice1,memory,cache,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625320792,redisservice2,redisservice2,memory,cache,0.5,1.0,1,0,0.037754194567906296,0.037754194567906296,0.0,945.0,893.0,1.0582306830907056,4.990862433862434,4.985247480403134,0.0011263138853932011,42.632999999999996,107.517,0.0021164021164021165,0.0022396416573348264,-0.0001232395409327099,170100.0,160740.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625320792,redisservice2,logservice1,memory,cache,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625320792,redisservice2,logservice2,memory,cache,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,webservice1,memory,cache,0.25,1.0,0,1,2.372934231312322,0.16003283551049008,2.76612674475229,116.0,111.0,1.045045045045045,1038.0958534482759,985.6566306306306,0.05320232339338522,11337.761999999999,11397.885,0.09482758620689655,0.14414414414414414,-0.049316557937247596,20880.0,19980.0,1.0,4.989706531666304,4.820805499002918,0.16890103266338574,0.7579563966953786,0.4486592610677083,0.4486411412556966,1.811981201171875e-05,2.76612674475229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,webservice2,memory,cache,0.25,1.0,0,2,0.686317930157654,0.11287590159067039,0.7168025357087294,111.0,115.0,0.9652173913043478,914.322,898.7074869565217,0.017374410773361763,1945.645,1899.44,0.0990990990990991,0.08695652173913043,0.012142577359968668,19980.0,20700.0,1.0,5.989053227076639,5.987975716639775,0.0010775104368638821,0.09007490951094806,0.5075365702311198,0.5044151941935221,0.0031213760375976562,0.7168025357087294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,mobservice1,memory,cache,0.25,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,mobservice2,memory,cache,0.25,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,dbservice1,memory,cache,0.25,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,dbservice2,memory,cache,0.25,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,redisservice1,memory,cache,0.25,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,redisservice2,memory,cache,0.25,1.0,1,0,0.19816418739209488,0.19816418739209488,0.0,234.0,219.0,1.0684931506849316,5.123089743589744,4.820246575342466,0.06282731879245439,90.453,43.968,0.0,0.0,0.0,42120.0,39420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,logservice1,memory,cache,0.25,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,logservice2,memory,cache,0.25,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,webservice1,memory,cache,0.5,1.0,0,1,1.8549643506664877,0.008144796380090497,2.3085244428579963,224.0,221.0,1.0135746606334841,977.5126205357144,1033.4078778280543,-0.05408828255675458,11337.761999999999,11397.885,0.08482142857142858,0.11312217194570136,-0.028300743374272783,40320.0,39780.0,1.0,4.993122365398366,4.905578622974182,0.0875437424241845,0.4888185390343105,0.44866712888081867,0.4486278295516968,3.929932912188905e-05,2.3085244428579963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,webservice2,memory,cache,0.5,1.0,0,2,0.8277189532229399,0.1956839482071495,0.7900437562697379,221.0,226.0,0.9778761061946902,974.1427511312216,916.5461548672566,0.06284091200219669,11394.721000000001,2284.8250000000003,0.08597285067873303,0.07964601769911504,0.006326832979617988,39780.0,40680.0,1.0,5.9917607324604765,5.988989411685957,0.002771320774519026,0.23495988178950278,0.5068276723225912,0.5043690204620361,0.00245865186055505,0.7900437562697379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,mobservice1,memory,cache,0.5,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,mobservice2,memory,cache,0.5,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,dbservice1,memory,cache,0.5,1.0,0,3,6.364038633158632,0.18959936257719412,7.718049088226796,211.0,221.0,0.9547511312217195,413.64446445497634,388.40584615384614,0.06498001652409031,2189.4990000000003,1523.1129999999998,0.0995260663507109,0.1085972850678733,-0.009071218717162405,37980.0,39780.0,1.0,1.0101487000908524,1.0155776955940177,-0.005428995503165224,0.3193293990563717,0.34582796049298337,0.3465447255430625,-0.0007167650500791156,7.718049088226796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,dbservice2,memory,cache,0.5,1.0,0,4,0.02142857142857143,0.02142857142857143,0.0,232.0,224.0,1.0357142857142858,400.7425215517241,432.3537232142857,-0.07311421173281829,1733.415,3599.1499999999996,0.06465517241379311,0.07589285714285714,-0.01123768472906403,41760.0,40320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,redisservice1,memory,cache,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,redisservice2,memory,cache,0.5,1.0,1,0,0.29236582587304377,0.29236582587304377,0.0,907.0,903.0,1.0044296788482836,5.194029768467476,4.654635658914729,0.11588320742562946,109.002,43.968,0.0,0.0033222591362126247,-0.0033222591362126247,163260.0,162540.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,logservice1,memory,cache,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
redisservice2_memory_1625324488,redisservice2,logservice2,memory,cache,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,webservice1,qr_expired,mobile,0.25,1.0,0,1,6322.160809168141,1.2954518141743612,7901.0816966924585,27.0,38.0,0.7105263157894737,1404.468962962963,992.9792894736842,0.41439904925648907,11348.925,2129.111,0.07407407407407407,0.05263157894736842,0.021442495126705652,4860.0,6840.0,1.0,4.988565577498445,4.9806644958017525,0.007901081696692458,7901.0816966924585,0.4484562873840332,0.4484527111053467,3.5762786865234375e-06,3.5762786865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,webservice2,qr_expired,mobile,0.25,1.0,0,2,7935.4931686124855,2.0308330006784336,9916.827919514759,27.0,34.0,0.7941176470588235,1589.4024074074073,1010.4639411764705,0.5729432220578659,11369.58,1881.8980000000001,0.14814814814814814,0.029411764705882353,0.11873638344226578,4860.0,6120.0,1.0,5.9864571941382145,5.9765403662187,0.009916827919514759,9916.827919514759,0.5045976638793945,0.5045585632324219,3.910064697265625e-05,39.10064697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,mobservice1,qr_expired,mobile,0.25,1.0,1,0,31.968647203342243,8.1215171399831,29.808912579198932,30.0,32.0,0.9375,474.8745,113.59890625,3.1802735226599066,11070.818,185.751,0.03333333333333333,0.0,0.03333333333333333,5400.0,5760.0,1.0,2.994276299865124,2.994246490952545,2.9808912579198932e-05,29.808912579198932,0.36604372660319007,0.36603291829427076,1.080830891930784e-05,10.80830891930784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,mobservice2,qr_expired,mobile,0.25,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,dbservice1,qr_expired,mobile,0.25,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,dbservice2,qr_expired,mobile,0.25,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,redisservice1,qr_expired,mobile,0.25,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,redisservice2,qr_expired,mobile,0.25,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,logservice1,qr_expired,mobile,0.25,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,logservice2,qr_expired,mobile,0.25,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,webservice1,qr_expired,mobile,0.5,1.0,0,1,6322.160809168141,1.2954518141743612,7901.0816966924585,27.0,38.0,0.7105263157894737,1404.468962962963,992.9792894736842,0.41439904925648907,11348.925,2129.111,0.07407407407407407,0.05263157894736842,0.021442495126705652,4860.0,6840.0,1.0,4.988565577498445,4.9806644958017525,0.007901081696692458,7901.0816966924585,0.4484562873840332,0.4484527111053467,3.5762786865234375e-06,3.5762786865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,webservice2,qr_expired,mobile,0.5,1.0,0,2,7935.4931686124855,2.0308330006784336,9916.827919514759,27.0,34.0,0.7941176470588235,1589.4024074074073,1010.4639411764705,0.5729432220578659,11369.58,1881.8980000000001,0.14814814814814814,0.029411764705882353,0.11873638344226578,4860.0,6120.0,1.0,5.9864571941382145,5.9765403662187,0.009916827919514759,9916.827919514759,0.5045976638793945,0.5045585632324219,3.910064697265625e-05,39.10064697265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,mobservice1,qr_expired,mobile,0.5,1.0,1,0,31.968647203342243,8.1215171399831,29.808912579198932,30.0,32.0,0.9375,474.8745,113.59890625,3.1802735226599066,11070.818,185.751,0.03333333333333333,0.0,0.03333333333333333,5400.0,5760.0,1.0,2.994276299865124,2.994246490952545,2.9808912579198932e-05,29.808912579198932,0.36604372660319007,0.36603291829427076,1.080830891930784e-05,10.80830891930784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,mobservice2,qr_expired,mobile,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,dbservice1,qr_expired,mobile,0.5,1.0,0,3,9523.791544358895,0.6964993092035261,11903.868806312114,25.0,30.0,0.8333333333333334,538.75144,462.8715,0.16393305701474378,1723.846,1336.092,0.08,0.03333333333333333,0.04666666666666667,4500.0,5400.0,1.0,0.983272264363221,0.9951761331695331,-0.011903868806312112,11903.868806312114,0.34585776361356874,0.3458975011076826,-3.9737494113845084e-05,39.73749411384509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,dbservice2,qr_expired,mobile,0.5,1.0,0,4,1.2307859907384036,1.2307859907384036,0.0,27.0,42.0,0.6428571428571429,649.9650370370371,476.4189285714286,0.36427206825303343,1793.1109999999999,1586.452,0.07407407407407407,0.047619047619047616,0.026455026455026454,4860.0,7560.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,redisservice1,qr_expired,mobile,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,redisservice2,qr_expired,mobile,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,logservice1,qr_expired,mobile,0.5,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mobservice1_qr_expired_1625325200,mobservice1,logservice2,qr_expired,mobile,0.5,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,webservice1,memory,web,0.25,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,webservice2,memory,web,0.25,1.0,1,0,1.9809159477302922,0.17655062024809925,2.255456659352741,102.0,98.0,1.0408163265306123,1160.957382352941,1169.3850510204081,-0.007206923553634499,3922.2619999999997,3532.542,0.06862745098039216,0.030612244897959183,0.03801520608243298,18360.0,17640.0,1.0,5.978414451688586,5.995911480865757,-0.01749702917717144,2.255456659352741,0.5058000882466634,0.5045450528462728,0.001255035400390625,0.29049030293532413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,mobservice1,memory,web,0.25,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,mobservice2,memory,web,0.25,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,dbservice1,memory,web,0.25,1.0,0,1,2.0892317440884183,0.20210619665225585,2.3589069342952027,93.0,97.0,0.9587628865979382,642.235376344086,643.8712164948454,-0.0025406325191311696,3364.138,2112.4049999999997,0.07526881720430108,0.030927835051546393,0.044340982152754685,16740.0,17460.0,1.0,1.0180505155179782,1.0326708263615159,-0.014620310843537654,2.3589069342952027,0.34589998470106476,0.3458662078310679,3.377686999683771e-05,1.503826225317077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,dbservice2,memory,web,0.25,1.0,0,2,0.2527259058399367,0.2527259058399367,0.0,108.0,99.0,1.0909090909090908,583.5598055555556,544.7764242424244,0.07119137243698478,1741.778,2982.869,0.05555555555555555,0.050505050505050504,0.005050505050505048,19440.0,17820.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,redisservice1,memory,web,0.25,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,redisservice2,memory,web,0.25,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,logservice1,memory,web,0.25,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,logservice2,memory,web,0.25,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,webservice1,memory,web,0.5,0.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,webservice2,memory,web,0.5,1.0,1,0,1.0052561025862334,0.06597571925788971,1.1741004791604295,196.0,195.0,1.005128205128205,1184.4353469387754,1182.949794871795,0.001255803140099887,11369.58,4079.3749999999995,0.08673469387755102,0.07179487179487179,0.01493982208267923,35280.0,35100.0,1.0,5.982870782331051,5.992563449186307,-0.009692666855256604,1.1741004791604295,0.5051841735839844,0.5045746167500814,0.0006095568339029578,0.1407665238109641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,mobservice1,memory,web,0.5,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,mobservice2,memory,web,0.5,0.0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,dbservice1,memory,web,0.5,1.0,0,1,1.501368115224444,0.09661835748792269,1.7559371971706517,180.0,207.0,0.8695652173913043,599.8832555555556,663.1853285024155,-0.09545155814861987,3364.138,3566.6859999999997,0.07222222222222222,0.06763285024154589,0.004589371980676327,32400.0,37260.0,1.0,1.0120627866141252,1.0189056676436388,-0.006842881029513581,0.42860243074161847,0.34589692160256014,0.3458373981478354,5.9523454724763614e-05,1.7559371971706517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,dbservice2,memory,web,0.5,1.0,0,2,0.10219780219780218,0.10219780219780218,0.0,213.0,182.0,1.1703296703296704,584.8555821596244,603.2715164835165,-0.03052677578951347,1793.1109999999999,3387.942,0.06572769953051644,0.06593406593406594,-0.00020636640354949887,38340.0,32760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,redisservice1,memory,web,0.5,1.0,0,3,2.605792386211396,0.023543457990551787,3.227811160276055,774.0,751.0,1.0306258322237016,3.6400167958656326,3.821264980026631,-0.04743146186102367,17.422,35.044,0.0012919896640826874,0.0,0.0012919896640826874,139320.0,135180.0,2.0,3.0778538440725747,3.1070619722484976,-0.029208128175922887,0.44235930930665035,0.4497208595275879,0.4496414926317003,7.936689588761148e-05,3.227811160276055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,redisservice2,memory,web,0.5,1.0,0,4,0.30859532312264626,0.30859532312264626,0.0,800.0,809.0,0.9888751545117429,5.76018625,5.167160692212608,0.11476816633187678,130.73499999999999,122.578,0.00375,0.0,0.00375,144000.0,145620.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,logservice1,memory,web,0.5,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webservice2_memory_1625325487,webservice2,logservice2,memory,web,0.5,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
